"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"충청북도 영동군 영동읍 부용리","838-5","0838","0005","리움빌라","71.915","50.63","202011","5","17,000","2","2015","부용1길 26",""
"충청북도 영동군 영동읍 부용리","334-10","0334","0010","리치빌","70.36","86.5","202012","1","12,300","5","2011","부용5안길 16",""
"충청북도 영동군 영동읍 부용리","334-10","0334","0010","리치빌","70.36","86.5","202103","10","13,000","3","2011","부용5안길 16",""
"충청북도 영동군 영동읍 부용리","60-8","0060","0008","미산C동","49.32","50.84","202011","27","6,600","3","1988","부용1길 34",""
"충청북도 영동군 영동읍 부용리","60-3","0060","0003","상록","64.56","64.6","202103","4","7,400","2","1985","부용3길 9",""
"충청북도 영동군 영동읍 부용리","60-3","0060","0003","상록","64.56","64.6","202103","10","8,000","1","1985","부용3길 9",""
"충청북도 영동군 영동읍 부용리","60-3","0060","0003","상록","64.56","64.6","202105","31","6,800","3","1985","부용3길 9",""
"충청북도 영동군 영동읍 부용리","569","0569","0000","양가마을","69.23","124","202104","2","7,300","1","2008","양가2길 33",""
"충청북도 영동군 영동읍 부용리","413-33","0413","0033","영동","48.51","60.44","202011","18","4,000","1","1983","제2교로 11-9",""
"충청북도 영동군 영동읍 부용리","413-33","0413","0033","영동","48.51","60.44","202107","28","3,400","3","1983","제2교로 11-9",""
"충청북도 영동군 영동읍 부용리","337-1","0337","0001","청솔빌라","75.88","47.3","202103","23","7,000","1","1999","부용6길 21",""
"충청북도 영동군 영동읍 설계리","740-1","0740","0001","A,B,C,D,E","37.15","76.08","202010","8","2,100","2","1995","눈어치1로 71",""
"충청북도 영동군 영동읍 설계리","740-1","0740","0001","A,B,C,D,E","37.15","76.08","202105","21","1,500","4","1995","눈어치1로 71",""
"충청북도 영동군 영동읍 설계리","740-1","0740","0001","A,B,C,D,E","37.15","76.08","202109","3","900","4","1995","눈어치1로 71",""
