"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210831 ~ 20210930"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"대구광역시 서구 원대동3가","1254-4","1254","0004","혜성","59.9","30.99","202109","19","13,450","3","1996","고성로15길 41-1",""
"대구광역시 서구 평리동","1336-13","1336","0013","대삼A","41.08","26.2","202109","7","8,300","1","1994","국채보상로48길 10-6",""
"대구광역시 서구 평리동","1426-6","1426","0006","덕원A동","53.01","35.65","202109","3","12,400","4","1992","평리로57길 53-1",""
"대구광역시 서구 평리동","1319-12","1319","0012","호창센스빌라","75.31","39.47","202109","13","16,000","3","2002","국채보상로48길 45-1",""
"대구광역시 수성구 두산동","741-1","0741","0001","공원전원빌라","62.94","34.73","202109","17","16,000","1","1996","지산로3길 112-7",""
"대구광역시 수성구 두산동","50-14","0050","0014","크로바빌라","73.85","40.21","202109","16","16,100","2","1996","들안로14길 55-25",""
"대구광역시 수성구 만촌동","935-7","0935","0007","만촌데코빌","65.58","45.3","202109","13","19,000","4","2003","동원로 64-8",""
"대구광역시 수성구 만촌동","448-13","0448","0013","오성빌라트(C)","57.9","53.29","202109","8","16,200","1","1995","만촌로28길 12",""
"대구광역시 수성구 만촌동","80-5","0080","0005","유앤빌","68.6975","55.2","202109","23","23,200","5","2017","효행로2길 91",""
"대구광역시 수성구 만촌동","987-4","0987","0004","창현","80.49","55.92","202109","30","15,000","3","2002","만촌로12길 12-6",""
"대구광역시 수성구 만촌동","976-26","0976","0026","한진(B)","58.79","39.19","202109","2","10,500","1","1996","국채보상로216길 17-1",""
"대구광역시 수성구 범어동","432-1","0432","0001","새범어","58.61","39.87","202108","31","19,000","1","1982","국채보상로192길 20","20210908"
"대구광역시 수성구 상동","35-1","0035","0001","상동파크빌","75.62","59.39","202109","30","25,000","1","2016","수성로32길 92",""
"대구광역시 수성구 수성동1가","446-5","0446","0005","동원B동","57.595","23.95","202109","29","30,000","1","1994","수성로 281-15",""
"대구광역시 수성구 수성동1가","472-1","0472","0001","명성(가동)","53.85","22.7","202109","23","30,000","3","1995","수성로53길 14-11",""
"대구광역시 수성구 수성동1가","547-3","0547","0003","수성그랜트","59.78","25.38","202109","18","38,500","1","1995","수성로53길 46",""
"대구광역시 수성구 수성동4가","1124-5","1124","0005","동우(1124-5)","49.84","21.28","202109","10","16,800","4","1994","신천동로96길 35-9",""
"대구광역시 수성구 수성동4가","1133-25","1133","0025","동원Ⅱ","59.91","30.39","202109","16","21,700","2","2004","들안로81길 27-2",""
